GeneID	HISAT2.on.data.32..aligned.reads..BAM.	HISAT2.on.data.33..aligned.reads..BAM.	HISAT2.on.data.34..aligned.reads..BAM.	HISAT2.on.data.29..aligned.reads..BAM.	HISAT2.on.data.30..aligned.reads..BAM.	HISAT2.on.data.31..aligned.reads..BAM.
644997	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
101929074	0.770218796434557	1.63076125175277	1.35826806133725	1.35826806133725	1.61817470626688	1.39030664871616
22883	6.13556472621641	5.55215175533987	6.75659305562855	6.75659305562855	5.26838150142746	6.13733323878108
56998	4.35152934484437	2.1660722787635	2.09769832049174	2.09769832049174	3.3061953570148	3.02081098073222
84328	5.60953838435932	5.10431799500889	4.36365405767645	4.36365405767645	4.63802933445141	5.29476644321388
64802	4.19659238105989	2.55562818420047	4.30222012160042	4.30222012160042	2.1486736546852	4.62064012621729
100847055	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
105376719	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
116362	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
10277	4.84447312716841	4.45143786323052	4.42257846614639	4.42257846614639	4.17612761438719	5.75240103932015
23095	5.70844420021782	5.61493136195242	6.45170406863566	6.45170406863566	4.47057336623344	4.72424353969299
100422970	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
5226	9.95304329198317	9.89574910450798	10.1281733730307	10.1281733730307	10.1577132557132	10.1432633558804
100526739	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
378708	1.9200318279999	1.63076125175277	1.77484646959006	1.77484646959006	2.5356884298115	0.770218796434557
1325	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	1.61817470626688	1.39030664871616
1676	6.58411784605893	6.28952949878075	5.63712268498944	5.63712268498944	5.54623390692616	5.70252958380637
5195	2.55166359587211	1.63076125175277	1.77484646959006	1.77484646959006	3.65766428869768	2.15476948766303
54897	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	2.5356884298115	0.770218796434557
148345	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
23435	7.20183500205378	7.10172315915169	7.72189896325614	7.72189896325614	6.43119385504356	7.30660838866587
10747	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
6723	7.73503968474459	7.83150514588021	8.08318179560573	8.08318179560573	7.97371989220701	7.47944012067618
5394	5.81882203627003	6.48144982100667	6.34912102529271	6.34912102529271	6.56194228844333	5.99957124153364
2475	3.96015019755025	5.37001535758107	4.47919035031655	4.47919035031655	5.31856711904957	6.11844020450465
100873935	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
10218	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
29914	5.8709976300633	5.85923790223343	4.90821592312409	4.90821592312409	5.84908062277004	2.65182228388367
57540	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
101929181	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
26232	0.770218796434557	2.71695831477091	3.23721526118574	3.23721526118574	2.1486736546852	4.25595559687975
93611	3.75331718639181	3.83052356968884	2.36134823523201	2.36134823523201	2.84053784351674	2.8480813473115
26270	0.770218796434557	1.26372313249571	4.30222012160042	4.30222012160042	3.80576171151733	1.82259124418941
10459	5.34018934419544	6.36452285412822	5.45152342648458	5.45152342648458	6.49804874724592	4.50901708015286
374946	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
57085	6.77876554613825	7.09439802680452	6.6372815219011	6.6372815219011	7.10997769390897	7.50148187302027
284498	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
102724659	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
